topic_id	topic_words	topic_weight	year
5	lukea pitää selä lautta mies tuoda taka muta lehti toimi	0.041318135371869	1868
6	suomi määrätä keisarillinen pitää markka majesteetti asetus mainita helsinki senaatti	0.037760374773127	1868
7	kuopio lääni tapio savo rautalampi karttula oulu suonenjoki dahlström herra	0.009437783042774	1868
8	vuosi päivä markka kaupunki sanoa maksaa pitäjä tynnyri mainita suomi	0.032327376313809	1868
9	till tili kello kaupunki samt tieto talo päivä penni oulu	0.0147215805997	1868
10	mikkeli rantasalmi kangasniemi joroinen myymälä aleksanterinkatu joutsa kerimäki puumala mikkelinen	0.002961002483345	1868
11	sääty mietintö ehdotus esitys valiokunta kysymys puhuja pitää ehdottaa anomus	0.019025862184143	1868
12	palaa tulipalo tuli poro lokak lapsi syttyä susi polttaa rakennus	0.008808044250438	1868
13	ilmoittaa päivä pitäjä marraskuu huutokauppa pesä oikeus mainita kylässä kello	0.019108588514715	1868
14	hämeenlinna helsinki seteli vainaa marrask entää tampere häme marrast mina	0.016160712400892	1868
15	pitää seura lääni kokous mainita ilmoittaa määrätä suomi helsinki toimi	0.045777461136328	1868
16	vuosi kaupunki joulukuu tammikuu markka henki joulu suomi kuollut yhtiö	0.033934674213368	1868
17	talollinen juho kauppias torppari kaarle kustaa matti wilhelm heikki juhana	0.010321816160442	1868
18	pitää raha metsä maksaa tukea ihminen sanoa talo panna pelto	0.061004795776086	1868
19	lappi lappalainen norja norjalainen virkamies sikäläinen pappi hakea posti kartoittaa	0.002887464361424	1868
20	kello wiipuri joensuu viipuri kaupunki sunnuntai lappeenranta talo lello aamu	0.019560372258048	1868
21	nisu korkea kaura hinta puoliso tnlla kostaa lysyä alfred jalkine	0.000740103805613	1868
22	kirkkoherra kappalainen virka pappi seurakunta apulainen määrätä turku toimittaa mirka	0.017802976192627	1868
23	jumala elää lapsi ihminen sana herra sydän pyhä rakkaus sanoa	0.034983007097137	1868
24	koulu opettaja virka palkka opettajatar opisto hakea julistaa aine kesäkuu	0.012491972743781	1868
25	orioka litra jofa meijeri roielä muta port foto fefä korea	0.009127115132891	1868
26	hallitus englanti keisari venäjä ranska sota saksa sanoa ulkomaa ministeri	0.044538974725197	1868
27	tampere maria työm neiti rouva teht karl anna johan tytär	0.01414000975078	1868
28	tuore naula maito leiw liha kaura kilo suolata ohra heinä	0.018766594502452	1868
29	talo helmikuu maaliskuu katu huone tammikuu marrella ilmoitus omistaja puoti	0.035334784913032	1868
30	rupla rupl kopeekka ulkomaa armo lähettää vuonna tamara maaviljelys tilata	0.003074365133436	1868
31	hinta päivä talo halpa hyvä helsinki haluta toimittaa ostaa varasto	0.010607364611266	1868
32	sanoa mies tuli silmä tahtoa käsi pitää herra poika äiti	0.03704219046996	1868
33	suomi kieli ruotsi sana ruotsalainen sanoa kirjoitus yliopisto lukea kirjoittaa	0.02404363704542	1868
34	sanoma kolera viikko tidning lehtiä ruotsa sanoa helsingfors kahdesti aivan	0.001935231932432	1868
35	markka oppilas kansakoulu hinta kertoa ilmestyä koulu kaupunki kirja teos	0.030028357932035	1868
36	mies ampua venäläinen sota joukko tuli vihollinen sotamies turkkilainen upseeri	0.021721269221066	1868
37	pitäjä kylässä kappeli tila pitäjäs kihlakunta lääni tuomiokunta mainita sato	0.022034365662815	1868
38	turku pori kello talo ilmoittaa rauma hinta kaupunki turunen huutokauppa	0.024070583104629	1868
39	pitää voida kysymys lehti tahtoa mies tärkeä lausua elää puolue	0.019935659497759	1868
40	kokous suomi seura pitää vuosi kunta johtokunta senaatti yhdistys lääni	0.015524171557128	1868
41	lehti ilmoitus penni vuosi konttori maksaa toimitus hinta tilata toimittaja	0.059829524396382	1868
42	siemen itää halla kongressi mänty kylvää kuusi tuuma laiho panna	0.006809940082356	1868
43	matti anna maria antti mies todistaja jaakko poika tytär raha	0.018902773350833	1868
44	muosi moida manen seurata sanoa pitää kaupunki kunta aima mies	0.045822981997854	1868
45	pitää voida vuosi hyvä sanoa päivä hyvin tarvita toivoa aivan	0.025929236458724	1868
46	oulu lähteä matka mesi ranta kulkea meri kesä tuli kaupunki	0.031910351628308	1868
47	palkinto taloll tamma kilpaajo hevonen juosta ruskea musta rata herra	0.004387803687504	1868
48	tuomio tuomita kokemäki yhteisesti koski niittu suusta virta nuotta vuonna	0.001381771146609	1868
49	helsinki posti lähteä sunnuntai päivä tiistai juna pietari maanantai konttori	0.007347114453773	1868
50	lilo tiistaisin perjantaisin postilaitos munkki 10—11 sunnuntaisin punainen risti lauvantaa	0.001604187774401	1868
1	lintu käärme metalli pesä oksa kääntää pussi tina pakana kirkas	0.001543439367424	1869
2	kuningas eläin tuuli luokka lehmä tyyni herttua voida sonni sade	0.00911778142605	1869
3	kirkko pastori saarna past saarnata ruotsalainen sunnuntai seurakunta pitää iltasaarna	0.013550122395884	1869
4	unkari kreivi unkarilainen varsinainen opett kansallisuus kieli rakennus virta sena	0.004068944165656	1869
5	lukea pitää selä lautta mies tuoda taka muta lehti toimi	0.046504470101137	1869
6	suomi määrätä keisarillinen pitää markka majesteetti asetus mainita helsinki senaatti	0.034889275148636	1869
7	kuopio lääni tapio savo rautalampi karttula oulu suonenjoki dahlström herra	0.009137315882281	1869
8	vuosi päivä markka kaupunki sanoa maksaa pitäjä tynnyri mainita suomi	0.024595564844665	1869
9	till tili kello kaupunki samt tieto talo päivä penni oulu	0.011269116999372	1869
10	mikkeli rantasalmi kangasniemi joroinen myymälä aleksanterinkatu joutsa kerimäki puumala mikkelinen	0.006423439267904	1869
11	sääty mietintö ehdotus esitys valiokunta kysymys puhuja pitää ehdottaa anomus	0.022353857493551	1869
12	palaa tulipalo tuli poro lokak lapsi syttyä susi polttaa rakennus	0.009619365801816	1869
13	ilmoittaa päivä pitäjä marraskuu huutokauppa pesä oikeus mainita kylässä kello	0.018727900031434	1869
14	hämeenlinna helsinki seteli vainaa marrask entää tampere häme marrast mina	0.017621512336527	1869
15	pitää seura lääni kokous mainita ilmoittaa määrätä suomi helsinki toimi	0.038193787619317	1869
16	vuosi kaupunki joulukuu tammikuu markka henki joulu suomi kuollut yhtiö	0.028011654682379	1869
17	talollinen juho kauppias torppari kaarle kustaa matti wilhelm heikki juhana	0.009669649598478	1869
18	pitää raha metsä maksaa tukea ihminen sanoa talo panna pelto	0.051749102173996	1869
19	lappi lappalainen norja norjalainen virkamies sikäläinen pappi hakea posti kartoittaa	0.003052151638453	1869
20	kello wiipuri joensuu viipuri kaupunki sunnuntai lappeenranta talo lello aamu	0.022615560583062	1869
21	nisu korkea kaura hinta puoliso tnlla kostaa lysyä alfred jalkine	0.000169936446532	1869
22	kirkkoherra kappalainen virka pappi seurakunta apulainen määrätä turku toimittaa mirka	0.019865951379183	1869
23	jumala elää lapsi ihminen sana herra sydän pyhä rakkaus sanoa	0.033796152664691	1869
24	koulu opettaja virka palkka opettajatar opisto hakea julistaa aine kesäkuu	0.015976424222453	1869
25	orioka litra jofa meijeri roielä muta port foto fefä korea	0.004373591320627	1869
26	hallitus englanti keisari venäjä ranska sota saksa sanoa ulkomaa ministeri	0.038727547065871	1869
27	tampere maria työm neiti rouva teht karl anna johan tytär	0.01240626534304	1869
28	tuore naula maito leiw liha kaura kilo suolata ohra heinä	0.021887809954862	1869
29	talo helmikuu maaliskuu katu huone tammikuu marrella ilmoitus omistaja puoti	0.022712910798796	1869
30	rupla rupl kopeekka ulkomaa armo lähettää vuonna tamara maaviljelys tilata	0.002036386673717	1869
31	hinta päivä talo halpa hyvä helsinki haluta toimittaa ostaa varasto	0.008918381358348	1869
32	sanoa mies tuli silmä tahtoa käsi pitää herra poika äiti	0.044249142722794	1869
33	suomi kieli ruotsi sana ruotsalainen sanoa kirjoitus yliopisto lukea kirjoittaa	0.025821305962128	1869
34	sanoma kolera viikko tidning lehtiä ruotsa sanoa helsingfors kahdesti aivan	0.001178008537776	1869
35	markka oppilas kansakoulu hinta kertoa ilmestyä koulu kaupunki kirja teos	0.034237325778508	1869
36	mies ampua venäläinen sota joukko tuli vihollinen sotamies turkkilainen upseeri	0.022488035034825	1869
37	pitäjä kylässä kappeli tila pitäjäs kihlakunta lääni tuomiokunta mainita sato	0.022539831983551	1869
38	turku pori kello talo ilmoittaa rauma hinta kaupunki turunen huutokauppa	0.025171869526251	1869
39	pitää voida kysymys lehti tahtoa mies tärkeä lausua elää puolue	0.025851372209035	1869
40	kokous suomi seura pitää vuosi kunta johtokunta senaatti yhdistys lääni	0.017902972492187	1869
41	lehti ilmoitus penni vuosi konttori maksaa toimitus hinta tilata toimittaja	0.053827002506024	1869
42	siemen itää halla kongressi mänty kylvää kuusi tuuma laiho panna	0.002552382226691	1869
43	matti anna maria antti mies todistaja jaakko poika tytär raha	0.018816030959551	1869
44	muosi moida manen seurata sanoa pitää kaupunki kunta aima mies	0.053796222389146	1869
45	pitää voida vuosi hyvä sanoa päivä hyvin tarvita toivoa aivan	0.032052224713452	1869
46	oulu lähteä matka mesi ranta kulkea meri kesä tuli kaupunki	0.033187524928059	1869
47	palkinto taloll tamma kilpaajo hevonen juosta ruskea musta rata herra	0.006560186103371	1869
48	tuomio tuomita kokemäki yhteisesti koski niittu suusta virta nuotta vuonna	0.002327295528456	1869
49	helsinki posti lähteä sunnuntai päivä tiistai juna pietari maanantai konttori	0.011657208543702	1869
50	lilo tiistaisin perjantaisin postilaitos munkki 10—11 sunnuntaisin punainen risti lauvantaa	0.002198689068356	1869
1	lintu käärme metalli pesä oksa kääntää pussi tina pakana kirkas	0.00124070608119	1870
2	kuningas eläin tuuli luokka lehmä tyyni herttua voida sonni sade	0.010424035678926	1870
3	kirkko pastori saarna past saarnata ruotsalainen sunnuntai seurakunta pitää iltasaarna	0.016692920629305	1870
4	unkari kreivi unkarilainen varsinainen opett kansallisuus kieli rakennus virta sena	0.002882011847908	1870
5	lukea pitää selä lautta mies tuoda taka muta lehti toimi	0.074201196026501	1870
6	suomi määrätä keisarillinen pitää markka majesteetti asetus mainita helsinki senaatti	0.035518780990662	1870
7	kuopio lääni tapio savo rautalampi karttula oulu suonenjoki dahlström herra	0.007553062554391	1870
8	vuosi päivä markka kaupunki sanoa maksaa pitäjä tynnyri mainita suomi	0.019368762665287	1870
9	till tili kello kaupunki samt tieto talo päivä penni oulu	0.011076270164141	1870
10	mikkeli rantasalmi kangasniemi joroinen myymälä aleksanterinkatu joutsa kerimäki puumala mikkelinen	0.005014252891688	1870
11	sääty mietintö ehdotus esitys valiokunta kysymys puhuja pitää ehdottaa anomus	0.018747425317688	1870
12	palaa tulipalo tuli poro lokak lapsi syttyä susi polttaa rakennus	0.009769417934925	1870
13	ilmoittaa päivä pitäjä marraskuu huutokauppa pesä oikeus mainita kylässä kello	0.015365729250446	1870
14	hämeenlinna helsinki seteli vainaa marrask entää tampere häme marrast mina	0.014444166132605	1870
15	pitää seura lääni kokous mainita ilmoittaa määrätä suomi helsinki toimi	0.034888162222022	1870
16	vuosi kaupunki joulukuu tammikuu markka henki joulu suomi kuollut yhtiö	0.029928688606445	1870
17	talollinen juho kauppias torppari kaarle kustaa matti wilhelm heikki juhana	0.011896981216258	1870
18	pitää raha metsä maksaa tukea ihminen sanoa talo panna pelto	0.051002734136225	1870
19	lappi lappalainen norja norjalainen virkamies sikäläinen pappi hakea posti kartoittaa	0.004728602954888	1870
20	kello wiipuri joensuu viipuri kaupunki sunnuntai lappeenranta talo lello aamu	0.017326047322522	1870
21	nisu korkea kaura hinta puoliso tnlla kostaa lysyä alfred jalkine	0.0001623971921	1870
22	kirkkoherra kappalainen virka pappi seurakunta apulainen määrätä turku toimittaa mirka	0.01468060615535	1870
23	jumala elää lapsi ihminen sana herra sydän pyhä rakkaus sanoa	0.03320021160753	1870
24	koulu opettaja virka palkka opettajatar opisto hakea julistaa aine kesäkuu	0.012178986652816	1870
25	orioka litra jofa meijeri roielä muta port foto fefä korea	0.006281361185749	1870
26	hallitus englanti keisari venäjä ranska sota saksa sanoa ulkomaa ministeri	0.042774031018223	1870
27	tampere maria työm neiti rouva teht karl anna johan tytär	0.012247824416897	1870
28	tuore naula maito leiw liha kaura kilo suolata ohra heinä	0.020461896809191	1870
29	talo helmikuu maaliskuu katu huone tammikuu marrella ilmoitus omistaja puoti	0.024472339107889	1870
30	rupla rupl kopeekka ulkomaa armo lähettää vuonna tamara maaviljelys tilata	0.002370416929888	1870
31	hinta päivä talo halpa hyvä helsinki haluta toimittaa ostaa varasto	0.008214091010014	1870
32	sanoa mies tuli silmä tahtoa käsi pitää herra poika äiti	0.045050737935359	1870
33	suomi kieli ruotsi sana ruotsalainen sanoa kirjoitus yliopisto lukea kirjoittaa	0.021595198644196	1870
34	sanoma kolera viikko tidning lehtiä ruotsa sanoa helsingfors kahdesti aivan	0.001484812705935	1870
35	markka oppilas kansakoulu hinta kertoa ilmestyä koulu kaupunki kirja teos	0.032954979418024	1870
36	mies ampua venäläinen sota joukko tuli vihollinen sotamies turkkilainen upseeri	0.036723121318005	1870
37	pitäjä kylässä kappeli tila pitäjäs kihlakunta lääni tuomiokunta mainita sato	0.021238780639059	1870
38	turku pori kello talo ilmoittaa rauma hinta kaupunki turunen huutokauppa	0.022747863610735	1870
39	pitää voida kysymys lehti tahtoa mies tärkeä lausua elää puolue	0.02683988820159	1870
40	kokous suomi seura pitää vuosi kunta johtokunta senaatti yhdistys lääni	0.01742197831162	1870
41	lehti ilmoitus penni vuosi konttori maksaa toimitus hinta tilata toimittaja	0.053592745213602	1870
42	siemen itää halla kongressi mänty kylvää kuusi tuuma laiho panna	0.003141391163943	1870
43	matti anna maria antti mies todistaja jaakko poika tytär raha	0.01678207506598	1870
44	muosi moida manen seurata sanoa pitää kaupunki kunta aima mies	0.043508642592197	1870
45	pitää voida vuosi hyvä sanoa päivä hyvin tarvita toivoa aivan	0.031922091203716	1870
46	oulu lähteä matka mesi ranta kulkea meri kesä tuli kaupunki	0.033037566791403	1870
47	palkinto taloll tamma kilpaajo hevonen juosta ruskea musta rata herra	0.006901118545936	1870
48	tuomio tuomita kokemäki yhteisesti koski niittu suusta virta nuotta vuonna	0.00270491909494	1870
49	helsinki posti lähteä sunnuntai päivä tiistai juna pietari maanantai konttori	0.011607047633309	1870
50	lilo tiistaisin perjantaisin postilaitos munkki 10—11 sunnuntaisin punainen risti lauvantaa	0.001630925200782	1870
1	lintu käärme metalli pesä oksa kääntää pussi tina pakana kirkas	0.001659845855716	1871
2	kuningas eläin tuuli luokka lehmä tyyni herttua voida sonni sade	0.009014109410216	1871
3	kirkko pastori saarna past saarnata ruotsalainen sunnuntai seurakunta pitää iltasaarna	0.016001817436019	1871
4	unkari kreivi unkarilainen varsinainen opett kansallisuus kieli rakennus virta sena	0.0022256868606	1871
5	lukea pitää selä lautta mies tuoda taka muta lehti toimi	0.041638877552342	1871
6	suomi määrätä keisarillinen pitää markka majesteetti asetus mainita helsinki senaatti	0.030570194049361	1871
7	kuopio lääni tapio savo rautalampi karttula oulu suonenjoki dahlström herra	0.007251872760498	1871
8	vuosi päivä markka kaupunki sanoa maksaa pitäjä tynnyri mainita suomi	0.018868314667118	1871
9	till tili kello kaupunki samt tieto talo päivä penni oulu	0.009078691372949	1871
10	mikkeli rantasalmi kangasniemi joroinen myymälä aleksanterinkatu joutsa kerimäki puumala mikkelinen	0.005523197302882	1871
11	sääty mietintö ehdotus esitys valiokunta kysymys puhuja pitää ehdottaa anomus	0.021436843571497	1871
12	palaa tulipalo tuli poro lokak lapsi syttyä susi polttaa rakennus	0.008725994030596	1871
13	ilmoittaa päivä pitäjä marraskuu huutokauppa pesä oikeus mainita kylässä kello	0.017366744225417	1871
14	hämeenlinna helsinki seteli vainaa marrask entää tampere häme marrast mina	0.013427702286955	1871
15	pitää seura lääni kokous mainita ilmoittaa määrätä suomi helsinki toimi	0.032513062140677	1871
16	vuosi kaupunki joulukuu tammikuu markka henki joulu suomi kuollut yhtiö	0.033510885420347	1871
17	talollinen juho kauppias torppari kaarle kustaa matti wilhelm heikki juhana	0.008678293386114	1871
18	pitää raha metsä maksaa tukea ihminen sanoa talo panna pelto	0.04912431320704	1871
19	lappi lappalainen norja norjalainen virkamies sikäläinen pappi hakea posti kartoittaa	0.003659512346882	1871
20	kello wiipuri joensuu viipuri kaupunki sunnuntai lappeenranta talo lello aamu	0.017220800275096	1871
21	nisu korkea kaura hinta puoliso tnlla kostaa lysyä alfred jalkine	0.000221183465864	1871
22	kirkkoherra kappalainen virka pappi seurakunta apulainen määrätä turku toimittaa mirka	0.013628816770301	1871
23	jumala elää lapsi ihminen sana herra sydän pyhä rakkaus sanoa	0.031031521060926	1871
24	koulu opettaja virka palkka opettajatar opisto hakea julistaa aine kesäkuu	0.01207398113291	1871
25	orioka litra jofa meijeri roielä muta port foto fefä korea	0.006116672811702	1871
26	hallitus englanti keisari venäjä ranska sota saksa sanoa ulkomaa ministeri	0.037348992091433	1871
27	tampere maria työm neiti rouva teht karl anna johan tytär	0.01612071715704	1871
28	tuore naula maito leiw liha kaura kilo suolata ohra heinä	0.018403489994175	1871
29	talo helmikuu maaliskuu katu huone tammikuu marrella ilmoitus omistaja puoti	0.03783133394459	1871
30	rupla rupl kopeekka ulkomaa armo lähettää vuonna tamara maaviljelys tilata	0.001838739287539	1871
31	hinta päivä talo halpa hyvä helsinki haluta toimittaa ostaa varasto	0.010872986299436	1871
32	sanoa mies tuli silmä tahtoa käsi pitää herra poika äiti	0.043127842251275	1871
33	suomi kieli ruotsi sana ruotsalainen sanoa kirjoitus yliopisto lukea kirjoittaa	0.025616707839293	1871
34	sanoma kolera viikko tidning lehtiä ruotsa sanoa helsingfors kahdesti aivan	0.004860441198477	1871
35	markka oppilas kansakoulu hinta kertoa ilmestyä koulu kaupunki kirja teos	0.035668093885797	1871
36	mies ampua venäläinen sota joukko tuli vihollinen sotamies turkkilainen upseeri	0.033609747718869	1871
37	pitäjä kylässä kappeli tila pitäjäs kihlakunta lääni tuomiokunta mainita sato	0.01889744582234	1871
38	turku pori kello talo ilmoittaa rauma hinta kaupunki turunen huutokauppa	0.021921227979641	1871
39	pitää voida kysymys lehti tahtoa mies tärkeä lausua elää puolue	0.035216580683447	1871
40	kokous suomi seura pitää vuosi kunta johtokunta senaatti yhdistys lääni	0.019103845371431	1871
41	lehti ilmoitus penni vuosi konttori maksaa toimitus hinta tilata toimittaja	0.063862670866259	1871
42	siemen itää halla kongressi mänty kylvää kuusi tuuma laiho panna	0.002078957154904	1871
43	matti anna maria antti mies todistaja jaakko poika tytär raha	0.019071101867368	1871
44	muosi moida manen seurata sanoa pitää kaupunki kunta aima mies	0.043802303126204	1871
45	pitää voida vuosi hyvä sanoa päivä hyvin tarvita toivoa aivan	0.037254097471205	1871
46	oulu lähteä matka mesi ranta kulkea meri kesä tuli kaupunki	0.028154758548135	1871
47	palkinto taloll tamma kilpaajo hevonen juosta ruskea musta rata herra	0.006720485389201	1871
48	tuomio tuomita kokemäki yhteisesti koski niittu suusta virta nuotta vuonna	0.003127994399755	1871
49	helsinki posti lähteä sunnuntai päivä tiistai juna pietari maanantai konttori	0.020677072559989	1871
50	lilo tiistaisin perjantaisin postilaitos munkki 10—11 sunnuntaisin punainen risti lauvantaa	0.004243433692176	1871
1	lintu käärme metalli pesä oksa kääntää pussi tina pakana kirkas	0.001203030161974	1872
2	kuningas eläin tuuli luokka lehmä tyyni herttua voida sonni sade	0.010256503753367	1872
3	kirkko pastori saarna past saarnata ruotsalainen sunnuntai seurakunta pitää iltasaarna	0.018942282060017	1872
4	unkari kreivi unkarilainen varsinainen opett kansallisuus kieli rakennus virta sena	0.002240359606957	1872
5	lukea pitää selä lautta mies tuoda taka muta lehti toimi	0.044761305142882	1872
6	suomi määrätä keisarillinen pitää markka majesteetti asetus mainita helsinki senaatti	0.032028337343021	1872
7	kuopio lääni tapio savo rautalampi karttula oulu suonenjoki dahlström herra	0.008350703630259	1872
8	vuosi päivä markka kaupunki sanoa maksaa pitäjä tynnyri mainita suomi	0.01976252272958	1872
9	till tili kello kaupunki samt tieto talo päivä penni oulu	0.011762021038683	1872
10	mikkeli rantasalmi kangasniemi joroinen myymälä aleksanterinkatu joutsa kerimäki puumala mikkelinen	0.004404298065909	1872
11	sääty mietintö ehdotus esitys valiokunta kysymys puhuja pitää ehdottaa anomus	0.026316938315849	1872
12	palaa tulipalo tuli poro lokak lapsi syttyä susi polttaa rakennus	0.00783920106074	1872
13	ilmoittaa päivä pitäjä marraskuu huutokauppa pesä oikeus mainita kylässä kello	0.018520251259236	1872
14	hämeenlinna helsinki seteli vainaa marrask entää tampere häme marrast mina	0.012268416748166	1872
15	pitää seura lääni kokous mainita ilmoittaa määrätä suomi helsinki toimi	0.033229097287528	1872
16	vuosi kaupunki joulukuu tammikuu markka henki joulu suomi kuollut yhtiö	0.032200483255742	1872
17	talollinen juho kauppias torppari kaarle kustaa matti wilhelm heikki juhana	0.013615238487152	1872
18	pitää raha metsä maksaa tukea ihminen sanoa talo panna pelto	0.045310674666675	1872
19	lappi lappalainen norja norjalainen virkamies sikäläinen pappi hakea posti kartoittaa	0.003891065803118	1872
20	kello wiipuri joensuu viipuri kaupunki sunnuntai lappeenranta talo lello aamu	0.017946210102205	1872
21	nisu korkea kaura hinta puoliso tnlla kostaa lysyä alfred jalkine	9.87662277984855E-05	1872
22	kirkkoherra kappalainen virka pappi seurakunta apulainen määrätä turku toimittaa mirka	0.015968053625331	1872
23	jumala elää lapsi ihminen sana herra sydän pyhä rakkaus sanoa	0.026757566476994	1872
24	koulu opettaja virka palkka opettajatar opisto hakea julistaa aine kesäkuu	0.016928832004751	1872
25	orioka litra jofa meijeri roielä muta port foto fefä korea	0.004641771250407	1872
26	hallitus englanti keisari venäjä ranska sota saksa sanoa ulkomaa ministeri	0.026808693620287	1872
27	tampere maria työm neiti rouva teht karl anna johan tytär	0.017978187603546	1872
28	tuore naula maito leiw liha kaura kilo suolata ohra heinä	0.015105485952614	1872
29	talo helmikuu maaliskuu katu huone tammikuu marrella ilmoitus omistaja puoti	0.037561880927122	1872
30	rupla rupl kopeekka ulkomaa armo lähettää vuonna tamara maaviljelys tilata	0.003917610812171	1872
31	hinta päivä talo halpa hyvä helsinki haluta toimittaa ostaa varasto	0.012783230850955	1872
32	sanoa mies tuli silmä tahtoa käsi pitää herra poika äiti	0.041184846200108	1872
33	suomi kieli ruotsi sana ruotsalainen sanoa kirjoitus yliopisto lukea kirjoittaa	0.022922833451567	1872
34	sanoma kolera viikko tidning lehtiä ruotsa sanoa helsingfors kahdesti aivan	0.002765165903616	1872
35	markka oppilas kansakoulu hinta kertoa ilmestyä koulu kaupunki kirja teos	0.036261409426032	1872
36	mies ampua venäläinen sota joukko tuli vihollinen sotamies turkkilainen upseeri	0.023241231866564	1872
37	pitäjä kylässä kappeli tila pitäjäs kihlakunta lääni tuomiokunta mainita sato	0.018834924454079	1872
38	turku pori kello talo ilmoittaa rauma hinta kaupunki turunen huutokauppa	0.020377504215537	1872
39	pitää voida kysymys lehti tahtoa mies tärkeä lausua elää puolue	0.034414494303487	1872
40	kokous suomi seura pitää vuosi kunta johtokunta senaatti yhdistys lääni	0.023750753687628	1872
41	lehti ilmoitus penni vuosi konttori maksaa toimitus hinta tilata toimittaja	0.071555521866766	1872
42	siemen itää halla kongressi mänty kylvää kuusi tuuma laiho panna	0.002348042059675	1872
43	matti anna maria antti mies todistaja jaakko poika tytär raha	0.019856770113133	1872
44	muosi moida manen seurata sanoa pitää kaupunki kunta aima mies	0.039095243650592	1872
45	pitää voida vuosi hyvä sanoa päivä hyvin tarvita toivoa aivan	0.035858580209713	1872
46	oulu lähteä matka mesi ranta kulkea meri kesä tuli kaupunki	0.032405588785303	1872
47	palkinto taloll tamma kilpaajo hevonen juosta ruskea musta rata herra	0.007041143130406	1872
48	tuomio tuomita kokemäki yhteisesti koski niittu suusta virta nuotta vuonna	0.002344990503377	1872
49	helsinki posti lähteä sunnuntai päivä tiistai juna pietari maanantai konttori	0.018348549524518	1872
50	lilo tiistaisin perjantaisin postilaitos munkki 10—11 sunnuntaisin punainen risti lauvantaa	0.003993386776867	1872
1	lintu käärme metalli pesä oksa kääntää pussi tina pakana kirkas	0.001553040800019	1873
2	kuningas eläin tuuli luokka lehmä tyyni herttua voida sonni sade	0.00889042270758	1873
3	kirkko pastori saarna past saarnata ruotsalainen sunnuntai seurakunta pitää iltasaarna	0.015309488011718	1873
4	unkari kreivi unkarilainen varsinainen opett kansallisuus kieli rakennus virta sena	0.001673241703618	1873
5	lukea pitää selä lautta mies tuoda taka muta lehti toimi	0.047363124664324	1873
6	suomi määrätä keisarillinen pitää markka majesteetti asetus mainita helsinki senaatti	0.04456684290573	1873
7	kuopio lääni tapio savo rautalampi karttula oulu suonenjoki dahlström herra	0.009407905662876	1873
8	vuosi päivä markka kaupunki sanoa maksaa pitäjä tynnyri mainita suomi	0.017883871333926	1873
9	till tili kello kaupunki samt tieto talo päivä penni oulu	0.01130371652414	1873
10	mikkeli rantasalmi kangasniemi joroinen myymälä aleksanterinkatu joutsa kerimäki puumala mikkelinen	0.004872934207685	1873
11	sääty mietintö ehdotus esitys valiokunta kysymys puhuja pitää ehdottaa anomus	0.016415378667296	1873
12	palaa tulipalo tuli poro lokak lapsi syttyä susi polttaa rakennus	0.007080682656015	1873
13	ilmoittaa päivä pitäjä marraskuu huutokauppa pesä oikeus mainita kylässä kello	0.038147201897628	1873
14	hämeenlinna helsinki seteli vainaa marrask entää tampere häme marrast mina	0.024423726601659	1873
15	pitää seura lääni kokous mainita ilmoittaa määrätä suomi helsinki toimi	0.032112055914277	1873
16	vuosi kaupunki joulukuu tammikuu markka henki joulu suomi kuollut yhtiö	0.030364219234218	1873
17	talollinen juho kauppias torppari kaarle kustaa matti wilhelm heikki juhana	0.013619888639817	1873
18	pitää raha metsä maksaa tukea ihminen sanoa talo panna pelto	0.03789258501885	1873
19	lappi lappalainen norja norjalainen virkamies sikäläinen pappi hakea posti kartoittaa	0.002293375447367	1873
20	kello wiipuri joensuu viipuri kaupunki sunnuntai lappeenranta talo lello aamu	0.022655046996477	1873
21	nisu korkea kaura hinta puoliso tnlla kostaa lysyä alfred jalkine	0.000105056713948	1873
22	kirkkoherra kappalainen virka pappi seurakunta apulainen määrätä turku toimittaa mirka	0.01467879721812	1873
23	jumala elää lapsi ihminen sana herra sydän pyhä rakkaus sanoa	0.022544274092489	1873
24	koulu opettaja virka palkka opettajatar opisto hakea julistaa aine kesäkuu	0.012908131087942	1873
25	orioka litra jofa meijeri roielä muta port foto fefä korea	0.004940331782371	1873
26	hallitus englanti keisari venäjä ranska sota saksa sanoa ulkomaa ministeri	0.024274637239957	1873
27	tampere maria työm neiti rouva teht karl anna johan tytär	0.019397481990653	1873
28	tuore naula maito leiw liha kaura kilo suolata ohra heinä	0.01663088434203	1873
29	talo helmikuu maaliskuu katu huone tammikuu marrella ilmoitus omistaja puoti	0.024865524261666	1873
30	rupla rupl kopeekka ulkomaa armo lähettää vuonna tamara maaviljelys tilata	0.00260622548379	1873
31	hinta päivä talo halpa hyvä helsinki haluta toimittaa ostaa varasto	0.015704805952063	1873
32	sanoa mies tuli silmä tahtoa käsi pitää herra poika äiti	0.035103892502895	1873
33	suomi kieli ruotsi sana ruotsalainen sanoa kirjoitus yliopisto lukea kirjoittaa	0.021186633138482	1873
34	sanoma kolera viikko tidning lehtiä ruotsa sanoa helsingfors kahdesti aivan	0.002066124775724	1873
35	markka oppilas kansakoulu hinta kertoa ilmestyä koulu kaupunki kirja teos	0.035753549433408	1873
36	mies ampua venäläinen sota joukko tuli vihollinen sotamies turkkilainen upseeri	0.023486927090526	1873
37	pitäjä kylässä kappeli tila pitäjäs kihlakunta lääni tuomiokunta mainita sato	0.023146323445395	1873
